id,@id,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,bench,bin,brand,brand:wikidata,bus,bus_stop,check_date:bin,check_date:lit,check_date:shelter,check_date:tactile_paving,covered,departures_board,description,former_name,highway,kerb,kerb:approach_aid,layer,level,lit,local_ref,material,name,name:en,name:es,network,network:short,network:wikidata,network:wikipedia,not:network:wikidata,note,opening_hours:covid19,operator,operator:short,operator:wikidata,operator:wikipedia,passenger_information_display,phone,public_transport,public_transport:version,ref,ref:signed,route,route_ref,seats,shade,shelter,source,source_ref,stop_id,surface,tactile_paving,towards,type,website,wheelchair,wheelchair:description,wikidata,wikipedia
node/10609254822,node/10609254822,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hooper & 51st,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10609254823,node/10609254823,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hooper & 55th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10609254824,node/10609254824,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hooper & 55th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10629326069,node/10629326069,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Zelzah/Chatsworth,,,,,,,,,,,,,,,,platform,,"237",,,,,,yes,,,,,,,,,,,,
node/10629326070,node/10629326070,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Chatsworth/Zelzah,,,,,,,,,,,,,,,,platform,,"237",,,,,,yes,,,,,,,,,,,,
node/10634721828,node/10634721828,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Gage & Central,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"110",,,yes,,,,,,,,,,,,
node/10634721829,node/10634721829,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Gage & Central,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"110",,,yes,,,,,,,,,,,,
node/10634721831,node/10634721831,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Central & Gage,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"53;102",,,yes,,,,,,,,,,,,
node/10634721836,node/10634721836,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Central & 68th,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10634721840,node/10634721840,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Central & Florence,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"53",,,yes,,,,,,,,,,,,
node/10634721841,node/10634721841,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Florence & Central,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10634721842,node/10634721842,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Florence & Central,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660704009,node/10660704009,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Main & Daly,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736668,node/10660736668,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Mission,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736669,node/10660736669,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Main,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736670,node/10660736670,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Mozart,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736671,node/10660736671,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Mozart,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10660736672,node/10660736672,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Broadway,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10660736673,node/10660736673,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Broadway,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736677,node/10660736677,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Avenue 26,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736678,node/10660736678,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Daly & Pasadena,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10660736679,node/10660736679,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Avenue 26 & Pasadena,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809815,node/10666809815,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Pasadena,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809816,node/10666809816,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Spring,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809817,node/10666809817,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Avenue 18,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809818,node/10666809818,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Avenue 20,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809819,node/10666809819,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Avenue 20,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809820,node/10666809820,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Avenue 20,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809822,node/10666809822,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Avenue 22,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809823,node/10666809823,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Avenue 22,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10666809824,node/10666809824,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Daly,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10666809825,node/10666809825,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Daly,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10666809827,node/10666809827,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Griffin,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"45",,,yes,,,,,,,,,,,,
node/10666809828,node/10666809828,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Griffin,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809829,node/10666809829,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Griffin,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,"182",,,yes,,,,,,,,,,,,
node/10666809830,node/10666809830,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Broadway,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10666809831,node/10666809831,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Altura,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809833,node/10666809833,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Avenue 26 & Griffin,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809835,node/10666809835,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Avenue 26 & Workman,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809836,node/10666809836,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Avenue 26 & Workman,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809840,node/10666809840,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Eastlake,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809843,node/10666809843,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Eastlake,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,,,,,,,,,,,,,
node/10666809858,node/10666809858,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Thomas,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809859,node/10666809859,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Thomas,,,"Metro Local;DASH",,"Q77610;Q112028960",,,,,"Los Angeles County Metropolitan Transportation Authority;Los Angeles Department of Transportation",,"Q3259702;Q3259703",,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10666809860,node/10666809860,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Broadway & Lincoln Park,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10668281597,node/10668281597,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Mission & Baldwin,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10668281598,node/10668281598,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Mission & Baldwin,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10671986945,node/10671986945,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manitou & Lincoln Park,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986946,node/10671986946,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manitou & Lincoln Park,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986949,node/10671986949,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manitou & Thomas,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986950,node/10671986950,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manitou & Gates,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986951,node/10671986951,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Manitou & Hancock,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986952,node/10671986952,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Hancock & Manitou,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986963,node/10671986963,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Baldwin,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986964,node/10671986964,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Baldwin,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986965,node/10671986965,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Darwin,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986966,node/10671986966,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Darwin,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10671986967,node/10671986967,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Main,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10671986968,node/10671986968,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Griffin & Main,,,DASH,,Q112028960,,,,,Los Angeles Department of Transportation,,Q3259703,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10685008028,node/10685008028,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fletcher & Larga,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10685008029,node/10685008029,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fletcher & Larga,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10685008030,node/10685008030,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fletcher & La Clede,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10685008031,node/10685008031,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Fletcher & La Clede,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10685008033,node/10685008033,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Fletcher & San Fernando,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"182",,,no,,,,,no,,,,,,,
node/10685008034,node/10685008034,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Fletcher & San Fernando,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/10685048100,node/10685048100,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,San Fernando & Fletcher,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"12351",,,,,,yes,,,,,no,,,,,,,
node/10685048101,node/10685048101,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,San Fernando & Fletcher,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"12353",,,,,,yes,,,,,no,,,,,,,
node/10685055706,node/10685055706,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,San Fernando & Treadwell,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/10685055707,node/10685055707,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,no,,,San Fernando & Treadwell,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,no,,,,,no,,,,,no,,,,,,,
node/10686500392,node/10686500392,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Glendale & Glenhurst,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"2205",,,,,,yes,,,,,no,,,,,,,
node/10686500393,node/10686500393,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Glendale & Glenfeliz,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"10746",,,,,,no,,,,,no,,,,,,,
node/10686500396,node/10686500396,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Glendale & La Clede,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/10686500397,node/10686500397,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Glendale & Revere,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,"10750",,,,,,no,,,,,no,,,,,,,
node/10687051345,node/10687051345,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Los Feliz & Glenfeliz,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/10687051346,node/10687051346,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,yes,,,Los Feliz & Glenfeliz,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/10687051347,node/10687051347,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Los Feliz & Brunswick,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10687051348,node/10687051348,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Los Feliz & Brunswick,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10687051349,node/10687051349,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Los Feliz & Revere,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,,,,,,,,
node/10687051353,node/10687051353,,,,,,,yes,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Los Feliz & Revere,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,yes,,,,,no,,,,,,,
node/10701004841,node/10701004841,,,,,,,no,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sepulveda & Mountaingate,,,"Metro Rapid;Metro Local",,"Q75436;Q77610",,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/10701004842,node/10701004842,,,,,,,yes,no,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sepulveda & Mountaingate,,,"Metro Rapid;Metro Local",,"Q75436;Q77610",,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,no,,,,,,,
node/10701004863,node/10701004863,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sepulveda & Skirball Center,,,"Metro Rapid;Metro Local",,"Q75436;Q77610",,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701004864,node/10701004864,,,,,,,no,yes,,,yes,,,,,,,,,,bus_stop,,,,,,,,Sepulveda & Skirball Center,,,"Metro Rapid;Metro Local",,"Q75436;Q77610",,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701150738,node/10701150738,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Hollywood,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701150739,node/10701150739,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Hollywood,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701150740,node/10701150740,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Willow Glen,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701150741,node/10701150741,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Lookout Mountain,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10701150742,node/10701150742,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Dona Pegita,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701150743,node/10701150743,,,,,,,,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Dona Pegita,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,,,,,,,,,,,,,
node/10701150745,node/10701150745,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Fryman,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10701150746,node/10701150746,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Fryman,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10702513739,node/10702513739,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Sunshine,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10702513740,node/10702513740,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Laurel Terrace,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10702513741,node/10702513741,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Maxwellton,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10702513742,node/10702513742,,,,,,,no,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Maxwellton,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10702513749,node/10702513749,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Laurel Canyon & Ventura,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,,,,no,,,,,,,,,,,,
node/10702513751,node/10702513751,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Ventura Place & Ventura,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"230",,,no,,,,,,,,,,,,
node/10702513752,node/10702513752,,,,,,,yes,,,,yes,,,,,,,,,,bus_stop,,,,,,,,Ventura Place & Ventura,,,Metro Local,,Q77610,,,,,Los Angeles County Metropolitan Transportation Authority,,Q3259702,,,,platform,,,,,"218",,,yes,,,,,,,,,,,,
